project,Kr_cm3_per_cm3_value,Kr_cm3_per_cm3_error,Xe_cm3_per_cm3_value,Xe_cm3_per_cm3_error,selectivity,PLD,LCD,density_g_cm3
qmof-dc9f254,15.18558127,0.364512502,63.20183895,1.338644169,4.161963762,5.09208,7.74879,1.2700571777217309
qmof-535c7b9,31.75887677,5.232613582,27.85629316,2.805071234,0.877118337,3.89212,4.74694,1.531620993
qmof-ab0e24b,28.83368799,0.505944016,56.88429634,0.619748733,1.972841503,3.37627,7.50137,1.4668193916263097
qmof-40b4fc7,27.65439429,0.53131167,97.10343917,1.138611786,3.511320413,5.50662,7.23476,0.8796141892405342
qmof-f9c76c1,6.306096137,0.069647939,6.531735403,0.190827853,1.035781133,9.98804,12.9031,0.4116735397359603
qmof-29c0bd6,5.238282761,0.066069774,4.527166709,0.087641985,0.864246341,11.46765,14.70763,0.3736391388409604
qmof-3fcd371,29.54189893,0.75331685,116.3627166,1.25698954,3.938904431,4.63492,7.29528,0.9754746591398687
qmof-06dd76d,4.213376167,0.067217413,0.793494345,0.196906759,0.188327439,3.02449,4.10124,1.4728864620178543
qmof-bae5675,6.857429292,0.055017447,6.341264561,0.086246901,0.924729121,7.98867,10.4885,0.6927083936964024
qmof-9488d31,6.864305255,0.054658996,6.934230502,0.120323349,1.010186792,8.17391,14.23605,0.5207375282697918
qmof-be1b43d,25.60023075,0.271455835,88.67132462,0.644984477,3.463692398,4.7724,5.83529,0.9377838436310312
qmof-fb69c56,17.63992975,0.133954886,32.71779511,0.600078931,1.854757676,5.61276,14.17285,0.719303541
qmof-abd1ccd,10.19429446,0.212705223,14.32344145,0.351492597,1.405044902,9.85433,12.7114,0.4433267444339355
qmof-e917997,25.58700184,0.226539388,76.72128436,0.854909552,2.998447604,7.75209,9.01005,0.8291274771420856
qmof-c4a7ecd,7.746725323,0.125264125,7.841523519,0.140877549,1.012237196,8.84735,14.9644,0.5563277822816984
qmof-bc01827,28.50207036,0.965829028,78.54182174,2.048713955,2.755653212,4.06131,8.43994,1.182998395
qmof-1c3833a,5.607421452,0.054797952,6.33455259,0.16739567,1.129672996,19.98651,20.33716,0.5869274439460253
qmof-de19ecd,3.709472277,0.064437971,2.651659822,0.059352707,0.714834786,13.47313,19.15511,0.3343844173538018
qmof-5f0dd01,8.062045343,0.486407261,46.84169454,0.688200879,5.810150222,4.19351,5.13544,1.3286331303162775
qmof-4333405,12.32772927,0.421453829,112.5734604,0.39429413,9.131727182,4.21535,4.66167,1.517842658044498
qmof-c488679,31.30992188,0.342969379,86.80926586,0.7440907,2.772580085,9.13112,9.67055,0.7802112110581653
qmof-dff257b,14.23077303,1.127528341,91.68653921,1.286085954,6.442836172,3.40989,4.83499,1.1741380215221553
qmof-e64eb2b,7.943532887,0.10660567,8.276430178,0.068872704,1.041907964,9.94953,14.93554,0.3811085671648136
qmof-ec24f88,12.09900947,0.836889829,50.55054713,0.474175401,4.178073194,4.07874,5.46216,1.334928064087879
qmof-6fa1fe9,26.67523488,0.426676824,55.3750256,0.578887667,2.075896458,9.26995,9.61165,0.8643821891536624
qmof-60d4e52,4.832638728,0.086193126,3.782906804,0.045526518,0.782782868,12.80176,15.89186,0.3638021737389343
qmof-84f7c19,22.37726361,0.357479915,69.06182648,0.905790214,3.086249851,5.02577,6.16582,1.1855031773334612
qmof-e268c52,24.42046465,0.947403702,0.520559617,0.033964464,0.021316532,3.19248,3.8796,1.399050030244692
qmof-a5a012b,16.69254834,0.518184781,75.07193464,1.093318828,4.497332169,6.83827,7.2196,1.024183220359537
qmof-d4f6af2,25.21894383,0.48385304,66.13078313,0.92220985,2.622266165,3.94109,7.75188,1.3201367453847297
qmof-19aee6c,22.0306993,0.887713587,64.02194118,1.658436014,2.906033091,3.41933,4.63906,1.384275495482559
qmof-d76bd38,14.58768503,0.188255695,23.18646156,0.217398781,1.589454496,6.15971,7.19522,0.8226716307246662
qmof-72d1dd4,7.650374645,1.681047419,73.975065,1.704404337,9.669469592,4.37969,5.52808,1.1729280180127892
qmof-f931226,12.83612997,0.680380455,91.26047783,1.014202335,7.109656731,3.81232,5.55668,1.1442512163629954
qmof-be16fca,8.0112977,0.145563946,9.030566994,0.216163464,1.127228987,7.50211,11.5296,0.5916303135814412
qmof-3c52004,16.6569762,0.26417128,57.69452463,0.971505659,3.463685363,4.89285,7.3824,1.1817852645189677
qmof-497c336,24.46268248,1.339545396,68.63310641,1.552307473,2.805624709,3.74807,5.411,1.618998339835002
qmof-f212589,29.30549288,0.292235499,84.3977577,0.593510227,2.879929644,9.01139,9.31074,0.969958086
qmof-ad45166,16.89778419,0.311067949,79.7099185,0.560997122,4.717181709,5.25331,6.10378,1.0647788818806518
qmof-b7bdebd,20.12842338,0.989983167,12.93481084,1.94830518,0.642614208,3.24861,4.15993,1.6232135434777757
qmof-f1d156e,36.33932607,0.225631291,93.22259795,0.268035167,2.565336456,4.24123,9.50628,0.9341938864666562
qmof-15fda22,6.80201296,2.017627258,86.87376367,2.121540151,12.77177273,4.27403,4.61509,1.694187470444007
qmof-e3a50a7,16.34193812,0.201950283,27.88176333,0.425255303,1.706147895,9.10142,11.51914,0.7364935592265828
qmof-a2ee661,15.32970763,0.164560831,36.44289269,0.341241227,2.377272519,9.18285,9.39357,1.0524946379845366
qmof-71235fd,9.780922527,0.101110517,10.33835984,0.113492808,1.056992304,6.37015,13.18831,0.6270029047711149
qmof-56a4d8e,18.90277419,0.626819705,50.59429422,0.740925784,2.676553913,3.63598,5.8268,1.6584197029205658
qmof-e829283,23.95127512,0.789787791,73.43652861,1.034011441,3.066080125,5.56206,6.76557,1.320374252692845
qmof-fd1f89a,35.99441918,0.509361357,1.70754995,0.269923442,0.047439297,3.2411,3.89172,1.4978854061805382
qmof-a2d74ff,11.13558472,0.671944255,50.86725741,0.647746251,4.567991594,3.55525,4.98546,1.3209087950388934
qmof-01ae350,2.97457433,0.030395309,1.61685137,0.045732228,0.543557226,12.08144,18.80862,0.3336475004566244
qmof-85c3410,12.0243772,0.133903251,16.89549503,0.285280703,1.405103545,6.77109,8.56753,0.7738726341133558
qmof-e0aad2e,24.9341819,0.167732879,68.30706563,0.697302301,2.739494959,5.65414,7.80797,0.7799337061329851
qmof-7f7b053,7.708402675,0.774665372,30.96964669,0.978358794,4.017647753,4.05034,4.40279,1.9440778572680384
qmof-3663888,10.19553538,0.211094204,45.44474527,0.562043214,4.457318184,6.46844,8.92727,1.1051416062794814
qmof-5a2471d,22.54442852,0.101686701,53.11151279,0.442316571,2.355859797,11.79355,13.0208,0.9904174542921546
qmof-ed704a0,27.41825274,0.653666044,81.88187454,1.742328441,2.986400166,9.08022,10.02594,0.7483373608222377
qmof-ab731b1,42.78431425,0.392776612,71.04569144,0.549692472,1.660554637,3.54225,4.59853,1.0871868805565263
qmof-2efade9,1.494973577,0.027026937,0.597746558,0.010940143,0.399837541,26.42678,27.27901,0.1033788240351459
qmof-c4f5d69,14.89846611,1.576283371,73.17374215,1.648412233,4.911495025,4.26807,4.60664,1.376648403
qmof-2c2f45b,32.74930256,0.496621197,86.84185144,1.206181447,2.651716057,5.01603,6.64857,0.7997078489469334
qmof-6f5b20c,12.10976805,0.222110828,33.5610876,0.334334957,2.771406311,7.6045,7.71286,1.2039885917470174
qmof-8c7fa0e,22.30090403,2.906323267,71.46666816,2.720557249,3.204653411,3.74961,4.8348,1.1359404488629408
qmof-f899dd4,18.20760641,0.631508726,55.33603863,0.792644966,3.039171507,5.51296,6.74929,1.2503116057137578
qmof-a3be11a,8.732122843,0.119208282,13.19759576,0.086301689,1.511384573,13.96106,14.24069,0.7222820907106055
qmof-55dca9b,6.196569581,0.052019993,6.203187413,0.079187175,1.001067983,11.31712,15.02559,0.4716829571846281
qmof-4b57e43,6.84334751,0.066025324,6.384999528,0.094136882,0.93302284,7.50462,16.24961,0.7187843220599512
qmof-141ad7b,22.24657976,0.240728287,44.23724794,0.266500233,1.988496588,14.39646,14.58649,0.5458461263247343
qmof-6656fa3,6.585969597,0.033681646,5.936507993,0.101106083,0.901387094,7.47496,16.25946,0.7279501026349378
qmof-58f416c,7.001650187,0.059956645,6.517294997,0.127202683,0.930822709,8.04689,16.20204,0.6672867485675352
qmof-163a5ea,22.18905258,0.203416988,44.2569824,0.474606927,1.994541328,8.05485,8.98319,0.9024014111417876
qmof-878b529,7.926128473,0.421091441,43.54184157,0.620689709,5.493456448,3.83062,5.0765,1.7078591331355035
qmof-b3b9d5b,25.01237568,0.504887522,96.87926422,1.120561736,3.873253203,4.85246,6.88534,0.9367086789383504
qmof-58dedce,23.39720314,1.550959077,58.76627212,1.127746479,2.511679356,4.02995,5.47402,1.4211602383977058
qmof-47efcfb,19.49721321,0.167076984,40.675171,0.644825027,2.086204349,6.95291,8.53128,0.7890010631633231
qmof-f778612,31.0115027,0.407878079,100.558265,0.279783208,3.242611815,5.20859,7.41984,0.7417737129185179
qmof-2eea506,4.838046208,1.166631764,59.76628012,1.123787255,12.35339175,3.49816,4.70544,1.3986215587052666
qmof-a8b31b4,16.32080523,2.452616775,54.02838995,3.077986089,3.310399775,3.26317,4.38765,1.742627128102834
qmof-be54856,12.95695213,0.15171164,16.82774044,0.076901208,1.298742194,10.39962,12.46759,0.6128480780817217
qmof-c4350d4,26.9307998,0.674501048,91.78006466,0.42982669,3.407996247,5.22365,5.70862,1.275673581
qmof-772a696,7.389154707,0.173477903,7.54126605,0.05884871,1.020585757,7.67832,15.27923,0.6367087365906131
qmof-231dae7,24.53461259,0.564770808,56.28438887,0.770634741,2.294081011,9.63837,10.11746,0.9435272599444954
qmof-92dca89,3.814671985,0.045910462,2.619665968,0.037984127,0.686734267,8.35249,14.72622,0.6022533883584782
qmof-abc0aa1,17.37264608,0.132497854,30.51186514,0.381003834,1.756316511,6.67123,10.31092,0.7584295111100935
qmof-e13fb49,21.1045648,0.230887767,45.24186475,0.221554697,2.143700435,7.34452,11.49989,0.6291627098129959
qmof-91af4b8,32.40679719,0.688360705,115.5306973,0.817615271,3.565014359,5.32534,7.44645,0.7805096353231412
qmof-8443b22,14.0743204,0.127303006,25.57472279,0.148029558,1.817119552,9.39958,11.06451,0.7437299370545258
qmof-749fa2f,10.23727926,1.002859287,70.35968915,1.213257683,6.872889499,3.51562,5.64427,1.237939566212357
qmof-17be6a5,18.52728201,0.117662756,40.08816577,0.43424313,2.16373701,4.78786,6.71259,0.938569337
qmof-688ca67,35.39930087,1.417341541,66.93874091,1.698516525,1.89096223,3.85382,4.44577,1.1850277171876984
qmof-ec89e84,52.35227229,0.699626636,29.10560671,1.588740157,0.555956894,3.67461,4.53311,1.254738969287316
qmof-f632c64,14.60747646,0.070858184,21.42265405,0.17546052,1.46655407,7.67233,11.30182,0.7435809331738298
qmof-785d2dd,26.81945363,0.427331651,68.47320621,0.887811707,2.55311712,3.81341,7.03179,1.0518241258050975
qmof-943ba5c,24.9215041,2.403230342,68.20945694,2.147348402,2.73697192,3.83989,4.45488,1.258810311193466
qmof-41b92d0,13.7355169,0.328494908,23.36314523,0.3827019,1.700929451,8.97311,10.27244,0.8963384139364512
qmof-1d9274b,50.92485574,1.89860892,53.45725877,1.730529682,1.049728232,3.16427,4.45551,1.2105622003808325
qmof-f7d0925,14.58051576,0.311609234,41.46027156,0.440879582,2.843539436,5.03013,5.94444,1.1383689286303724
qmof-bafdee9,38.52187668,0.63458161,96.98679969,0.625687347,2.517707029,7.16309,7.92176,0.7626425778463247
qmof-0f66a7d,40.98705886,0.518852263,8.39703702,0.475013158,0.204870446,3.54055,4.07373,1.547157528
qmof-eeabd2e,13.71439164,0.151420958,21.3809614,0.167917153,1.559016393,8.25855,10.59258,0.5779299716356705
qmof-8ec9f3b,20.45410238,0.271016785,68.59504009,0.303136394,3.353607937,5.90668,8.82153,0.9604356751375236
qmof-b20f8f8,26.73388036,0.588927861,73.63601242,0.927482008,2.754407944,5.63077,6.58001,1.0759186679630148
qmof-2e2bcea,8.652394836,0.061972643,9.662106646,0.200961646,1.11669738,11.96995,14.10785,0.4782363851005043
qmof-648c41f,34.33665992,3.993127643,37.07469493,3.176268868,1.079740866,3.65394,4.40778,1.4980730147371897
qmof-27e06c0,23.97383538,0.045887743,50.46381564,0.78008927,2.10495379,5.43922,6.90377,0.8475452083573063
qmof-82d634f,9.235791706,0.432154045,55.68526001,0.848193359,6.029289289,3.37114,5.26826,1.5101396065719372
qmof-2634ae7,20.66262214,0.132755692,37.89610745,0.285089897,1.834041546,14.4113,14.57865,0.5006304140891347
qmof-5b325c1,12.29913016,0.112689866,17.50859433,0.246580226,1.423563627,4.95602,9.24199,1.021068761247842
qmof-ed41d38,6.319372475,0.099584976,6.413925178,0.057760797,1.014962356,9.0171,13.79098,0.419425582
qmof-53701e5,4.111903597,0.034474172,2.910113659,0.039695442,0.707729058,12.74712,15.12597,0.3053653250695913
qmof-00d09fe,25.45295967,0.341462645,74.69940884,0.26713153,2.934802467,4.55803,5.74142,1.095597664603549
qmof-3433e2e,30.74939162,1.547727172,116.501784,1.76168058,3.788750863,6.40602,7.6381,1.0358103906042473
qmof-e6c9e36,16.47484639,1.355430268,84.99396513,1.272789001,5.159014118,4.27428,5.70143,1.1878621955758228
qmof-bc956a0,22.2836344,0.525295257,82.35415793,0.933336684,3.695723796,5.2223,6.69431,0.9528463221738904
qmof-2aaaa2a,13.34022214,0.280095877,30.48960044,0.366653783,2.285539186,13.64864,14.54458,0.8952497171132439
qmof-cc51504,22.30148622,0.501766543,40.59466807,0.351778979,1.820267388,3.85637,4.57392,1.915819342152644
qmof-cf43113,21.56392188,1.19290812,67.83939884,1.49419211,3.145967566,3.83068,4.32028,1.3317649041511466
qmof-60cdbb6,24.02399787,1.839406394,39.3604307,1.861863445,1.638379711,3.62371,4.28334,1.5134253354107874
qmof-4213381,24.39428299,0.423177047,40.88364069,0.400976711,1.675951727,9.31738,10.06946,0.6276961776793079
qmof-eacfd9b,43.05811964,0.538860893,100.3833604,1.193021966,2.33134566,7.41262,7.84964,0.8575112199001926
qmof-6b0284c,15.75062094,0.255681467,23.89863407,0.381327918,1.517313772,5.68121,8.26436,0.6580655192813261
qmof-b41b038,11.6007675,0.194267265,17.92520165,0.279071507,1.54517377,3.74256,9.71921,0.9907536899183104
qmof-cda9fd1,35.31175845,0.756398285,128.4257077,0.993857374,3.636910575,8.52241,8.94002,0.929247269
qmof-ce2ef43,29.1125121,0.304303371,73.50505595,0.330903444,2.524861327,5.13531,7.35782,0.6672436894638637
qmof-3d42878,5.085738335,0.437030029,59.76408485,0.474844364,11.75130943,3.55452,4.80441,1.305120112196183
qmof-b06e757,16.24341362,0.203101507,53.42314552,0.572935133,3.288911232,9.4578,9.6427,1.0729347054380092
qmof-516cf1b,6.26135815,0.20124641,28.61958182,0.518136322,4.57082651,4.19417,4.44064,1.826741268805428
qmof-f16daa1,16.55438705,0.219725771,47.98082371,0.554092276,2.89837513,4.2445,6.76116,1.0571106782520527
qmof-516dce6,28.1674205,0.295777982,65.29042042,0.738038247,2.317941057,4.91096,8.00332,0.6672077238427804
qmof-655b2a3,30.4065215,1.543091811,59.63949876,1.138788604,1.96140485,3.36256,7.48587,1.4598126368181388
qmof-5c67a6f,25.70310669,0.175916371,38.90257616,0.326435888,1.513535956,8.13193,8.58071,0.6255185261412187
qmof-18442f6,58.00118013,2.211010292,100.7941678,2.848113362,1.73779512,3.75671,5.7619,1.1077266602922744
qmof-1a833bd,8.118019079,0.058455178,8.507043315,0.058122498,1.047921079,9.71522,11.79419,0.4041154386588479
qmof-e312568,20.34376857,0.073509544,37.49731512,0.557760192,1.843184314,6.69455,8.67768,1.0316646313773072
qmof-b9e8ae6,3.60562017,0.578800433,48.10123878,0.658145904,13.34062839,4.48996,5.12023,1.321640610665762
qmof-d29cec2,3.062622732,0.029054002,1.840617015,0.027124912,0.600993716,11.13622,15.90958,0.3201229054180677
qmof-7e2180f,19.96919707,0.29467448,64.6867992,0.469795004,3.239329002,8.79099,9.31265,1.0293884773877164
qmof-35a1fbe,5.859527204,0.060523385,4.875351888,0.05664372,0.832038442,10.15769,13.83668,0.6204227329042735
qmof-b6ee5ae,21.89238539,0.351899932,54.61971468,0.46587272,2.49491838,7.29574,8.49183,1.0544125270309554
qmof-c7b5538,5.609906104,0.192227467,0.464975511,0.044699679,0.082884722,3.00226,4.14492,2.553397671983256
qmof-7aebbbb,1.90386895,0.01170965,0.843565266,0.024218909,0.443079481,19.5694,21.72285,0.1701010787118276
qmof-efedb54,15.74220729,0.436275758,56.13046985,0.6218526,3.565603529,5.1855,5.95314,1.3462550738395405
qmof-ef79893,21.64161009,0.236163619,54.18250744,0.406041785,2.50362645,5.72579,8.35372,1.108669347881072
qmof-eb5e701,1.712873092,0.020782562,0.746935126,0.013440844,0.436071492,24.90208,26.09761,0.1268108055184829
qmof-0fb4c2f,21.67896538,0.083844629,44.16984478,0.53713675,2.037451696,5.58847,7.28638,0.5728621706486602
qmof-764dc05,6.877243476,0.116962092,7.455295692,0.125722249,1.084052894,9.61289,15.79779,0.3281667883351903
qmof-7c62c84,7.200620196,0.135830696,7.481576005,0.16045876,1.039018279,8.93917,10.052,1.1754242181280603
qmof-db02aaa,8.311390826,0.093723607,10.96753133,0.252550437,1.319578343,24.372,25.24035,0.3751734268571011
qmof-35f76d8,7.165811534,2.501121996,30.49238007,2.519766571,4.255258448,3.61756,4.28114,1.513352544695786
qmof-4543fa9,8.791035402,0.126826499,9.541171319,0.310556785,1.085329644,11.55106,13.20666,0.4824799155106879
qmof-238182d,20.10304897,0.477782225,61.5032039,0.564797142,3.059396811,3.39189,6.35173,1.3411876030597194
qmof-1a6432f,11.05356401,0.133807739,19.01395322,0.17061822,1.720164936,7.41148,9.58199,1.215228880951804
qmof-120421d,31.37819613,0.321193562,92.48858466,0.421849637,2.947543073,9.17492,9.62721,0.7579097709417336
qmof-b46b341,24.90652139,1.332806119,77.27413301,1.364374699,3.102566263,3.95683,5.3423,1.2646583271605152
qmof-b8e941c,9.40073572,0.076761836,10.55227981,0.13078497,1.122495103,7.19846,8.99689,1.0625698875809333
qmof-fc17802,20.20419862,1.680839583,0.053044578,0.006570567,0.002625423,3.0888,3.73863,1.367636009530752
qmof-0166122,4.91877939,0.068916678,4.040777151,0.068670892,0.821499976,13.01113,20.12332,0.420330219
qmof-dea5ac6,46.27784835,0.724303798,64.50926182,1.291315165,1.393955512,3.7681,5.38843,1.154029924988769
qmof-c26f0a1,15.79995465,0.262800447,27.53223793,0.261798284,1.742551706,6.29873,7.88506,1.278926300580958
qmof-efec07a,6.823183565,0.105785516,7.840319417,0.158279407,1.149070568,13.06327,17.83075,0.348923466
qmof-db8e77b,18.01317846,0.083191287,38.58162195,0.51466287,2.14185531,3.59708,11.92641,0.8132237812973669
qmof-b2c1af9,4.742319771,0.126942179,4.113531736,0.078240774,0.867409187,13.64905,16.81402,0.2965891932639691
qmof-13e75c9,13.96133503,0.496797627,23.49816293,0.691595356,1.683088536,11.34863,12.17173,0.7761103804404449
qmof-3ef068e,9.000329898,0.122215695,11.06407884,0.067534976,1.229297033,10.30857,13.30156,0.4472871355192601
qmof-8fd4a33,19.32748866,0.528355622,64.45167459,0.334462466,3.334715427,5.27714,6.40458,1.188909806079586
qmof-a7fbfd6,10.41524149,0.193477562,14.31390774,0.248958831,1.374323174,7.90043,12.05571,0.4315434851037337
qmof-22c6575,19.79173951,0.198745802,35.66600089,0.4394206,1.802064992,10.39067,11.7099,0.7522911121105328
qmof-fa666a1,8.48809361,0.144036504,8.957452772,0.188661901,1.055296181,9.77457,14.03905,0.43042892
qmof-b46941a,22.20982313,0.433637596,93.99454975,0.878506234,4.232116088,5.16192,6.21122,0.9191212887180183
qmof-110ffa0,9.526550647,0.102709091,11.96956132,0.280566022,1.256442312,6.7983,12.38649,0.6675663029156288
qmof-ebab6d6,15.74336491,0.10727432,25.84541063,0.722075956,1.641670048,8.44753,9.91894,0.6105557514947141
qmof-f0730ea,4.000381399,0.06421338,2.60388321,0.034388624,0.650908739,10.8881,15.41519,0.3299678808168791
qmof-01027d7,30.41158113,0.146467843,74.83323434,0.681429253,2.460682133,7.77602,8.09668,1.053463078022706
qmof-38c1bdc,25.341877,2.081154797,53.12902332,1.699881894,2.096491247,3.50806,4.991,0.9896968459631154
qmof-efd8c2a,1.26826948,0.016050255,0.445397834,0.010104439,0.351185486,28.01395,28.95934,0.087070039
qmof-944cb8b,11.78780674,0.056259278,16.19434794,0.223413156,1.373821975,7.00657,13.21143,0.7866787336363575
qmof-304d957,12.60079926,0.191782658,18.74780748,0.514885279,1.487826852,9.6206,11.7374,0.502387391
qmof-b85094e,24.58323355,0.157584315,75.96579921,0.481089593,3.090146748,8.28902,8.83321,0.7916152431475921
qmof-26e476a,14.54670431,0.136369288,22.57397709,0.437035212,1.55182759,6.03105,8.98725,0.5607331407634879
qmof-7682d7e,32.08853537,0.610799713,25.9517248,0.777923272,0.808753796,3.63001,4.17873,1.293167889162031
qmof-0d33b0c,5.903915012,0.053120846,4.879659212,0.028835838,0.826512442,9.03833,13.79323,0.3735067613194049
